"event","vol","dur","avg_int","max_int","start","end","delta","year","RI","peak_out","peak_baseline","vol_out","vol_baseline","sub_peak","sub_vol","peak_red","vol_red","city","soil","ratio","rain"
77,0.31,6,0.0516666666666667,0.31,2009-08-20 09:00:00,2009-08-20 14:00:00,19,2009,NA,3.99874424934387,15.8979377746582,91.6869686841965,131.311730861664,42.9677372160746,50.2562223905168,74.8474028139801,30.1761022548791,"New_Orleans","med",0.1,"Wet"
78,3.35,6,0.558333333333333,3.35,2009-08-21 10:00:00,2009-08-21 15:00:00,20,2009,NA,436.437072753906,436.534088134766,2852.60125076771,2910.17029249668,0.0802504432160953,2.31886845191952,0.0222240103341998,1.97820182129562,"New_Orleans","med",0.1,"Wet"
80,1.2,2,0.6,1.2,2009-08-30 19:00:00,2009-08-30 20:00:00,32,2009,NA,133.126754760742,134.572479248047,697.256962403655,729.600671019056,0.321241696078702,5.27338274732973,1.07430917181803,4.43307002037503,"New_Orleans","med",0.1,"Wet"
81,0.16,1,0.16,0.16,2009-09-04 01:00:00,2009-09-04 01:00:00,101,2009,NA,0.845188975334167,3.36486959457397,15.9254788160324,23.9778167195618,55.4832707447869,58.4962801684336,74.881969372689,33.5824483008917,"New_Orleans","med",0.1,"Wet"
84,0.32,2,0.16,0.32,2009-09-08 11:00:00,2009-09-08 12:00:00,39,2009,NA,3.89367032051086,15.7863998413086,44.6683432459831,81.6986448988318,37.1939117291369,46.1881346386835,75.3352863246108,45.3254784075105,"New_Orleans","med",0.1,"Wet"
85,0.7,5,0.14,0.7,2009-09-09 10:00:00,2009-09-09 14:00:00,22,2009,NA,36.0847930908203,36.5327453613281,337.718871474266,395.375169813633,0.657092747138272,12.2484810017506,1.22616645991789,14.5826806388839,"New_Orleans","med",0.1,"Wet"
86,0.54,4,0.135,0.54,2009-09-10 12:00:00,2009-09-10 15:00:00,22,2009,NA,21.439245223999,24.8086643218994,230.408274650574,283.891813874245,-0.379252608973724,17.2761241019161,13.5816223484716,18.8394087500397,"New_Orleans","med",0.1,"Wet"
87,2.36,15,0.157333333333333,2.36,2009-09-11 06:00:00,2009-09-11 20:00:00,15,2009,NA,157.365737915039,157.531112670898,1918.51211106777,1967.4595181942,0.182644820704327,3.0573754520957,0.104979107336633,2.48784824662376,"New_Orleans","med",0.1,"Wet"
88,0.86,8,0.1075,0.86,2009-09-12 02:00:00,2009-09-12 09:00:00,6,2009,NA,39.071361541748,39.3626289367676,611.357144117355,612.052255630493,-0.213678044685431,1.86498448279723,0.73995920213415,0.113570615375277,"New_Orleans","med",0.1,"Wet"
89,1.07,1,1.07,1.07,2009-09-12 16:00:00,2009-09-12 16:00:00,7,2009,NA,189.643402099609,189.346694946289,884.027975320816,882.480794906616,-0.0438752709050504,-1.46439502041864,-0.156700465991486,-0.175321709336865,"New_Orleans","med",0.1,"Wet"
90,0.17,7,0.0242857142857143,0.17,2009-09-13 06:00:00,2009-09-13 12:00:00,14,2009,NA,3.7563362121582,6.04253578186035,162.477110147476,155.078485488892,47.4445725289888,6.82577423700447,37.8351018882719,-4.7708904528311,"New_Orleans","med",0.1,"Wet"
92,0.49,1,0.49,0.49,2009-09-14 10:00:00,2009-09-14 10:00:00,6,2009,NA,42.3743629455566,52.9914054870605,251.923354625702,293.456802010536,-0.259966658306036,12.9309257591273,20.0354046923635,14.1531724943091,"New_Orleans","med",0.1,"Wet"
93,0.24,1,0.24,0.24,2009-09-14 21:00:00,2009-09-14 21:00:00,11,2009,NA,8.24170780181885,14.0022144317627,104.991718292236,116.510514736176,-3.60666071982058,29.0000138872037,41.139968667218,9.88648661455336,"New_Orleans","med",0.1,"Wet"
95,0.14,1,0.14,0.14,2009-09-22 00:00:00,2009-09-22 00:00:00,93,2009,NA,1.28777849674225,3.60914134979248,26.9470549821854,30.8826412856579,57.2692603388605,60.2214347542473,64.3189786175514,12.7436842822775,"New_Orleans","med",0.1,"Wet"
96,0.42,7,0.06,0.42,2009-09-22 12:00:00,2009-09-22 18:00:00,12,2009,NA,37.2564315795898,50.5984802246094,431.964376568794,499.029835283756,-0.0464070951526558,23.9051383633532,26.3684770487047,13.4391681565146,"New_Orleans","med",0.1,"Wet"
97,0.5,1,0.5,0.5,2009-09-23 12:00:00,2009-09-23 12:00:00,18,2009,NA,37.2564315795898,50.5984802246094,207.641905665398,254.450425863266,-0.0464070951526558,15.0731153226636,26.3684770487047,18.3959292027367,"New_Orleans","med",0.1,"Wet"
98,0.34,2,0.17,0.34,2009-09-24 13:00:00,2009-09-24 14:00:00,25,2009,NA,6.75987386703491,20.4637317657471,87.7805265188217,134.080116271973,34.2040637631372,44.3647267442596,66.9665633599155,34.5312869950346,"New_Orleans","med",0.1,"Wet"
99,0.49,7,0.07,0.49,2009-09-26 05:00:00,2009-09-26 11:00:00,39,2009,NA,18.6645393371582,30.3527946472168,183.276083230972,219.098888933659,-0.530102378035031,25.5045976911038,38.5080037799101,16.3500626940802,"New_Orleans","med",0.1,"Wet"
101,1.3,4,0.325,1.3,2009-10-02 03:00:00,2009-10-02 06:00:00,129,2009,NA,105.18310546875,106.661346435547,750.725349485874,784.554062306881,0.46458855795559,5.42576299510485,1.38592003213661,4.31183961007579,"New_Orleans","med",0.1,"Wet"
102,1.05,25,0.042,1.05,2009-10-04 09:00:00,2009-10-05 09:00:00,51,2009,NA,22.4768466949463,36.1282081604004,455.174930810928,532.10420691967,0.27056913215267,26.2231012687891,37.7858802319932,14.4575583331848,"New_Orleans","med",0.1,"Wet"
105,0.19,2,0.095,0.19,2009-10-09 17:00:00,2009-10-09 18:00:00,26,2009,NA,1.86266160011292,5.06922674179077,156.374957740307,147.506647050381,52.9311040381789,56.3186629002019,63.2555082857685,-6.01214309135316,"New_Orleans","med",0.1,"Wet"
109,0.38,9,0.0422222222222222,0.38,2009-10-12 10:00:00,2009-10-12 18:00:00,18,2009,NA,4.33634567260742,12.2970561981201,233.662545144558,279.314702928066,45.8385198273843,49.254150100731,64.7367174489263,16.3443446782196,"New_Orleans","med",0.1,"Wet"
110,0.19,2,0.095,0.19,2009-10-13 13:00:00,2009-10-13 14:00:00,19,2009,NA,2.20900058746338,7.26007509231567,49.3364955186844,69.2814774513245,51.245433047653,52.0695406984891,69.5733093752506,28.7883322734463,"New_Orleans","med",0.1,"Wet"
111,0.2,2,0.1,0.2,2009-10-14 07:00:00,2009-10-14 08:00:00,17,2009,NA,2.36058163642883,8.54616355895996,50.0976947546005,71.4510678052902,51.0405147688032,52.9510400112066,72.3784640892585,29.8853099143029,"New_Orleans","med",0.1,"Wet"
112,0.17,1,0.17,0.17,2009-10-14 14:00:00,2009-10-14 14:00:00,6,2009,NA,2.89063262939453,8.91808223724365,58.6976840496063,76.3702020645142,49.6001324504676,46.1194243398352,67.5868359082552,23.1405935000393,"New_Orleans","med",0.1,"Wet"
113,0.71,7,0.101428571428571,0.71,2009-10-15 23:00:00,2009-10-16 05:00:00,33,2009,NA,61.6256713867188,60.1535224914551,384.963376641273,403.199695885181,-1.60488044472719,4.59032719478788,-2.44731951561572,4.52290004928502,"New_Orleans","med",0.1,"Wet"
114,0.77,5,0.154,0.77,2009-10-22 16:00:00,2009-10-22 20:00:00,155,2009,NA,17.6555671691895,23.5479755401611,213.044998794794,249.151384592056,-8.86520173022893,15.2272254442672,25.0229934243059,14.4917459946612,"New_Orleans","med",0.1,"Wet"
115,0.43,10,0.043,0.43,2009-10-26 21:00:00,2009-10-27 06:00:00,97,2009,NA,2.87107157707214,9.82620143890381,88.2201061248779,124.580991208553,50.9283025378471,54.5398564873591,70.7814703889031,29.1865434131969,"New_Orleans","med",0.1,"Wet"
117,0.4,11,0.0363636363636364,0.4,2009-10-30 16:00:00,2009-10-31 02:00:00,76,2009,NA,2.10105729103088,4.71730518341064,97.5016977787018,134.537691801786,54.6347529395302,58.9599266053121,55.4606452340698,27.5283405914601,"New_Orleans","med",0.1,"Wet"
118,0.37,4,0.0925,0.37,2009-11-16 16:00:00,2009-11-16 19:00:00,398,2009,NA,1.36187827587128,16.1121006011963,16.4301861506701,68.2850493113847,50.4204055482858,55.2876335336313,91.5474815507907,75.9388236277793,"New_Orleans","med",0.1,"Wet"
119,0.29,7,0.0414285714285714,0.29,2009-11-21 07:00:00,2009-11-21 13:00:00,108,2009,NA,1.21402871608734,3.44925880432129,31.1307935677469,55.7582186193358,57.1366017092765,60.1975347330219,64.8032001957526,44.1682422096761,"New_Orleans","med",0.1,"Wet"
121,0.35,5,0.07,0.35,2009-11-30 10:00:00,2009-11-30 14:00:00,193,2009,NA,1.4596586227417,13.4720945358276,30.9149422718619,78.5962079125238,52.4058144052942,55.74173138893,89.1653178437852,60.6661146982184,"New_Orleans","med",0.1,"Wet"
122,3.17,20,0.1585,3.17,2009-12-01 09:00:00,2009-12-02 04:00:00,19,2009,NA,78.0737686157227,78.7847137451172,2202.73306685686,2297.03692263365,0.676536532815137,3.45536700782324,0.90238968398688,4.1054566797587,"New_Orleans","med",0.1,"Wet"
123,0.29,8,0.03625,0.29,2009-12-04 17:00:00,2009-12-05 00:00:00,61,2009,NA,2.55718946456909,4.89504766464233,96.9968478679657,132.114490270615,56.3344524194835,60.4399106391146,47.7596616057479,26.5812193126706,"New_Orleans","med",0.1,"Wet"
124,3.83,31,0.123548387096774,3.83,2009-12-07 07:00:00,2009-12-08 13:00:00,55,2009,NA,230.27180480957,230.491683959961,3202.20806014538,3265.18708878756,0.142144061984753,2.06647841931222,0.0953956978460102,1.92880306486705,"New_Orleans","med",0.1,"Wet"
125,5.45,34,0.160294117647059,5.45,2009-12-11 16:00:00,2009-12-13 01:00:00,75,2009,1.6963036963037,412.348205566406,412.334167480469,4446.16653549671,4517.00560313463,0.0364535745057421,1.94823438458047,-0.00340454103604328,1.56827495606294,"New_Orleans","med",0.1,"Wet"
126,8.99,35,0.256857142857143,8.99,2009-12-14 08:00:00,2009-12-15 18:00:00,31,2009,12.1783035199077,288.132598876953,288.098754882812,8673.43476080894,8638.2455573082,0.0322469875920194,0.0512650216133453,-0.011747358698024,-0.407365167698626,"New_Orleans","med",0.1,"Wet"
127,2.45,22,0.111363636363636,2.45,2009-12-17 09:00:00,2009-12-18 06:00:00,39,2009,NA,65.0186462402344,65.095588684082,1972.06026768684,2022.14639174938,0.303507070942223,3.20982062445182,0.118199167413738,2.47687923420856,"New_Orleans","med",0.1,"Wet"
128,0.5,5,0.1,0.5,2009-12-24 12:00:00,2009-12-24 16:00:00,150,2009,NA,5.83858680725098,12.8656148910522,112.721155226231,168.574003398418,45.7362924291351,44.4174011797131,54.6186726659168,33.1325394462998,"New_Orleans","med",0.1,"Wet"
129,0.49,15,0.0326666666666667,0.49,2009-12-30 08:00:00,2009-12-30 22:00:00,136,2009,NA,3.34704828262329,11.5118894577026,91.8864294886589,144.863468170166,49.2871821863269,55.9897652196794,70.9252916741329,36.5703233193871,"New_Orleans","med",0.1,"Wet"
1,0.7,10,0.07,0.7,1999-01-02 07:00:00,1999-01-02 16:00:00,NA,1999,NA,4.38090085983276,10.3300476074219,165.682649612427,282.9917293787,55.6096790875368,57.6662633624524,57.5907001949807,41.4531831102704,"New_Orleans","high",0.1,"Dry"
2,0.16,4,0.04,0.16,1999-01-07 07:00:00,1999-01-07 10:00:00,111,1999,NA,1.33326864242554,3.05167198181152,40.764564871788,50.8026648163795,62.9994537081107,64.4542182587612,56.3102243500598,19.7590027626958,"New_Orleans","high",0.1,"Dry"
3,1.54,7,0.22,1.54,1999-01-09 02:00:00,1999-01-09 08:00:00,40,1999,NA,76.4657897949219,83.2545928955078,978.806886732578,1123.72734463215,6.75406102917228,12.1269713866837,8.1542685688302,12.8964075308686,"New_Orleans","high",0.1,"Dry"
14,0.59,3,0.196666666666667,0.59,1999-02-27 23:00:00,1999-02-28 01:00:00,165,1999,NA,4.01941394805908,21.7996864318848,35.6128043507342,130.866983383894,49.630911542675,52.3923565986072,81.5620561304029,72.787021271618,"New_Orleans","high",0.1,"Dry"
15,0.31,1,0.31,0.31,1999-03-03 00:00:00,1999-03-03 00:00:00,71,1999,NA,1.92702758312225,13.4598550796509,31.4437196552753,63.9699022592977,51.1406476894044,53.9779627813274,85.6831476140066,50.84607206711,"New_Orleans","high",0.1,"Dry"
16,0.23,2,0.115,0.23,1999-03-09 06:00:00,1999-03-09 07:00:00,150,1999,NA,1.13249516487122,6.6687331199646,19.3272390589118,38.1799572093878,53.733496430178,57.1086653208913,83.0178364541116,49.3785732841011,"New_Orleans","high",0.1,"Dry"
18,1.77,7,0.252857142857143,1.77,1999-03-13 11:00:00,1999-03-13 17:00:00,35,1999,NA,124.643196105957,131.039459228516,1067.30937193613,1230.4773716901,4.47334320583822,11.402971809568,4.88117332001832,13.2605445258896,"New_Orleans","high",0.1,"Dry"
20,2.26,21,0.107619047619048,2.26,1999-03-30 00:00:00,1999-03-30 20:00:00,29,1999,NA,59.7957153320312,71.6203765869141,1033.48951327949,1207.27079892254,8.54524364227403,14.6232786875829,16.5101913985793,14.3945571944707,"New_Orleans","high",0.1,"Dry"
21,0.25,1,0.25,0.25,1999-04-14 22:00:00,1999-04-14 22:00:00,362,1999,NA,0.489982396364212,7.50642204284668,5.3314247988601,40.6417883636877,54.3851377565143,59.103962587103,93.4724907077248,86.8819138785153,"New_Orleans","high",0.1,"Dry"
25,1.01,3,0.336666666666667,1.01,1999-05-10 13:00:00,1999-05-10 15:00:00,132,1999,NA,53.2157974243164,61.6947402954102,252.450035307491,375.031176053919,6.54652722034813,25.2586583070353,13.7433804413381,32.6855868453998,"New_Orleans","high",0.1,"Dry"
26,1.34,11,0.121818181818182,1.34,1999-05-11 03:00:00,1999-05-11 13:00:00,12,1999,NA,18.4262809753418,23.0414695739746,544.991865068674,616.875690728426,20.2292024082008,10.7681799919801,20.0299229344541,11.6528867550072,"New_Orleans","high",0.1,"Dry"
27,0.26,4,0.065,0.26,1999-05-12 06:00:00,1999-05-12 09:00:00,17,1999,NA,3.90013694763184,7.76263952255249,99.7086461782455,98.6713373661041,42.0827810388698,11.8825419830147,49.7575929385756,-1.05127673327529,"New_Orleans","high",0.1,"Dry"
30,0.3,4,0.075,0.3,1999-05-29 06:00:00,1999-05-29 09:00:00,14,1999,NA,0.691451787948608,7.91763019561768,8.37467230822949,52.2102571888827,54.2149207497843,58.032705906025,91.2669350441333,83.9597183405319,"New_Orleans","high",0.1,"Dry"
31,0.25,2,0.125,0.25,1999-05-30 09:00:00,1999-05-30 10:00:00,24,1999,NA,0.921167016029358,8.89803791046143,11.3416669275612,45.4868520218879,52.149979023179,54.0213301244276,89.6475265075423,75.0660544235867,"New_Orleans","high",0.1,"Dry"
35,1.08,5,0.216,1.08,1999-06-09 10:00:00,1999-06-09 14:00:00,43,1999,NA,97.8774337768555,105.470321655273,531.103921117974,640.960596831575,6.01042450237497,16.1631965548827,7.19907530313133,17.1393805261431,"New_Orleans","high",0.1,"Dry"
36,1.24,1,1.24,1.24,1999-06-10 14:00:00,1999-06-10 14:00:00,24,1999,NA,215.108673095703,222.193084716797,887.141055464745,936.128032824956,2.35243616365431,4.42057717040595,3.18840328902378,5.23293562872839,"New_Orleans","high",0.1,"Dry"
37,0.36,2,0.18,0.36,1999-06-11 12:00:00,1999-06-11 13:00:00,22,1999,NA,7.49046421051025,19.7502593994141,109.531884431839,121.597611516714,32.1488617141864,24.4903130227164,62.0740970585304,9.92266783399493,"New_Orleans","high",0.1,"Dry"
38,2.75,3,0.916666666666667,2.75,1999-06-13 12:00:00,1999-06-13 14:00:00,47,1999,NA,458.110076904297,464.171997070312,2278.03978806734,2335.38884192705,1.37874720949255,0.607753548612632,1.30596421246355,2.45565332976366,"New_Orleans","high",0.1,"Dry"
39,0.58,11,0.0527272727272727,0.58,1999-06-14 10:00:00,1999-06-14 20:00:00,20,1999,NA,7.33858776092529,18.806324005127,201.543318152428,225.018632769585,35.0398101810456,23.0088489398169,60.9780850371149,10.4326092147202,"New_Orleans","high",0.1,"Dry"
42,0.18,3,0.06,0.18,1999-06-17 00:00:00,1999-06-17 02:00:00,11,1999,NA,2.11721467971802,6.21046924591064,58.0846120119095,70.9325510263443,51.6155786228849,49.4484757343955,65.9089418869255,18.1128957418479,"New_Orleans","high",0.1,"Dry"
45,0.31,2,0.155,0.31,1999-06-23 16:00:00,1999-06-23 17:00:00,25,1999,NA,2.19974589347839,11.0271015167236,38.1935538947582,59.3366082692519,51.735518051202,54.1872986144772,80.0514587614681,35.63239455574,"New_Orleans","high",0.1,"Dry"
47,5.34,27,0.197777777777778,5.34,1999-06-25 17:00:00,1999-06-26 19:00:00,13,1999,1.83673469387755,234.86442565918,234.729522705078,4270.72019791603,4413.91102044284,-0.0045825460559948,3.32648077253488,-0.0574716603803856,3.24408040541892,"New_Orleans","high",0.1,"Dry"
50,0.5,6,0.0833333333333333,0.5,1999-07-03 09:00:00,1999-07-03 14:00:00,18,1999,NA,2.96991610527039,12.5743112564087,87.013574719429,127.412169575691,51.0086765927269,53.2895583883974,76.3810832680261,31.7070143227275,"New_Orleans","high",0.1,"Dry"
54,0.25,3,0.0833333333333333,0.25,1999-07-05 14:00:00,1999-07-05 16:00:00,6,1999,NA,2.58463215827942,8.61421585083008,57.0693702697754,86.0737567543983,51.6164369153282,53.3759942589824,69.9957349219388,33.6971309006341,"New_Orleans","high",0.1,"Dry"
58,0.54,3,0.18,0.54,1999-07-12 12:00:00,1999-07-12 14:00:00,28,1999,NA,12.0206613540649,20.0875663757324,125.657447457314,192.238498624414,31.8757193807173,39.7191388039598,40.1586975285021,34.6346083867328,"New_Orleans","high",0.1,"Dry"
59,0.88,1,0.88,0.88,1999-07-16 12:00:00,1999-07-16 12:00:00,94,1999,NA,101.633224487305,112.463935852051,424.199647128582,487.753531506285,2.5322147629179,11.8215772248267,9.63038620575593,13.02991783195,"New_Orleans","high",0.1,"Dry"
61,0.21,2,0.105,0.21,1999-07-19 13:00:00,1999-07-19 14:00:00,9,1999,NA,1.96580350399017,7.11366558074951,43.0779635310173,56.074834138155,52.0976078776629,53.3677784115114,72.3658150404218,23.1777245655627,"New_Orleans","high",0.1,"Dry"
63,0.76,1,0.76,0.76,1999-07-24 13:00:00,1999-07-24 13:00:00,95,1999,NA,61.4622611999512,84.0081939697266,288.892527252436,360.37272170349,5.37922153861471,18.1653407085492,26.8377782028026,19.8350735630505,"New_Orleans","high",0.1,"Dry"
67,1.8,6,0.3,1.8,1999-08-09 13:00:00,1999-08-09 18:00:00,24,1999,NA,174.881607055664,180.866363525391,1738.91453204036,1862.7901709287,3.23775405634005,8.67574462550712,3.30893835264532,6.65000496682756,"New_Orleans","high",0.1,"Dry"
68,0.99,6,0.165,0.99,1999-08-10 10:00:00,1999-08-10 15:00:00,16,1999,NA,58.1014213562012,71.828125,496.358379840851,537.730816274881,2.85220977976635,11.3312699601826,19.1104858212557,7.69389352104408,"New_Orleans","high",0.1,"Dry"
69,0.22,1,0.22,0.22,1999-08-12 13:00:00,1999-08-12 13:00:00,46,1999,NA,2.11214971542358,8.82143783569336,43.0421512126923,59.6313276290894,51.917224164504,49.3495696708851,76.056627561582,27.8195657819038,"New_Orleans","high",0.1,"Dry"
71,1.64,6,0.273333333333333,1.64,1999-08-16 11:00:00,1999-08-16 16:00:00,41,1999,NA,106.317993164062,112.012413024902,1026.63774114847,1132.78725876659,5.59558990799727,9.00279815926758,5.0837400133268,9.37064897196126,"New_Orleans","high",0.1,"Dry"
77,0.63,13,0.0484615384615385,0.63,1999-09-02 01:00:00,1999-09-02 13:00:00,9,1999,NA,2.33887219429016,6.95366859436035,75.4235105533153,145.303852471523,52.3276052493682,55.7924867670644,66.3649171289661,48.0925596462785,"New_Orleans","high",0.1,"Dry"
78,0.21,3,0.07,0.21,1999-09-03 14:00:00,1999-09-03 16:00:00,25,1999,NA,1.99090337753296,4.95845699310303,50.6772422790527,69.3241865634918,53.5524456332953,55.4581436301471,59.8483282137526,26.8981797101376,"New_Orleans","high",0.1,"Dry"
82,0.67,5,0.134,0.67,1999-09-08 14:00:00,1999-09-08 18:00:00,22,1999,NA,23.74342918396,35.2509002685547,361.464862883091,415.507368311286,24.1169015481352,26.7016875663947,32.6444743167592,13.0063891881956,"New_Orleans","high",0.1,"Dry"
83,0.85,2,0.425,0.85,1999-09-12 14:00:00,1999-09-12 15:00:00,92,1999,NA,79.5192489624023,98.3660202026367,379.253186047077,460.218573134392,5.04459582827225,16.4769931748514,19.1598391410057,17.5928117233269,"New_Orleans","high",0.1,"Dry"
90,0.17,5,0.034,0.17,1999-10-07 11:00:00,1999-10-07 15:00:00,66,1999,NA,0.354786247014999,3.39466214179993,4.00441104777201,22.9117355745138,52.5434062929028,54.7898264858906,89.5487022803723,82.5224456054461,"New_Orleans","high",0.1,"Dry"
91,1.85,13,0.142307692307692,1.85,1999-10-08 00:00:00,1999-10-08 12:00:00,9,1999,NA,131.819671630859,136.598937988281,1126.16257544141,1304.009066361,3.86082324074537,12.6446472427534,3.49875806342791,13.6384397553226,"New_Orleans","high",0.1,"Dry"
92,1.53,14,0.109285714285714,1.53,1999-10-08 18:00:00,1999-10-09 07:00:00,6,1999,NA,89.2803726196289,96.6741638183594,1118.22598218918,1097.38702297211,2.07290651677827,1.09400922963023,7.64815634984196,-1.89896169544928,"New_Orleans","high",0.1,"Dry"
93,0.24,5,0.048,0.24,1999-10-09 14:00:00,1999-10-09 18:00:00,7,1999,NA,25.4664916992188,29.8705101013184,855.96735906601,792.685189008713,17.5820128745977,-5.45632059987862,14.7437000143671,-7.98326636283363,"New_Orleans","high",0.1,"Dry"
94,0.83,8,0.10375,0.83,1999-10-10 03:00:00,1999-10-10 10:00:00,9,1999,NA,25.4664916992188,29.8705101013184,501.015763044357,540.254257202148,17.5820128745977,8.97768230274818,14.7437000143671,7.26296806266705,"New_Orleans","high",0.1,"Dry"
97,0.57,17,0.0335294117647059,0.57,1999-10-30 21:00:00,1999-10-31 13:00:00,6,1999,NA,1.58283078670502,7.16404342651367,44.9612475756735,126.971547912806,53.9659374916935,58.2727100038,77.905901842428,64.589509764385,"New_Orleans","high",0.1,"Dry"
